"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used"
"ci4","Promising Prospects","composite_index","NA","Local Authority","Stirling","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.802","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Stockport","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.234","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Stockton-on-Tees","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.451","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Stoke-on-Trent","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.150","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Suffolk CC","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.172","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Sunderland","time_period","2021 to 2024","zscore_category","most unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.618","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Surrey","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","2.075","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Sutton","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.720","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Swansea","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.287","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Swindon","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.900","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Tameside","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.013","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Telford and Wrekin","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.217","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Thurrock","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.095","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Torbay","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.520","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Torfaen","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.549","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Tower Hamlets","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.335","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Trafford","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.104","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Vale of Glamorgan","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.408","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wakefield","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.461","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Walsall","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.709","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Waltham Forest","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.103","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wandsworth","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.647","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Warrington","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.333","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Warwickshire CC","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.396","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","West Berkshire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.489","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","West Dunbartonshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.649","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","West Lothian","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.114","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","West Northamptonshire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.187","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","West Sussex","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.418","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Westminster","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.191","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wigan","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.698","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wiltshire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.331","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Windsor and Maidenhead","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.243","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wirral","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.408","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wokingham","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.024","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wolverhampton","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.328","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Worcestershire CC","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.024","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wrexham","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.232","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","York","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.100","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
